,id_x,poi_name,poi_id,verified,country,tweet_text,tweet_lang,text_en,mentions,tweet_date,tweet_emoticons,tweet_urls,text_hi,hashtags,text_es,sentiment,max_sentiment,min_sentiment,negative,positive,total_replies_per_poi,Unnamed: 21,"('index',)","('Topic0',)","('Topic1',)","('Topic2',)","('Topic3',)","('Topic4',)","('Topic5',)","('Topic6',)","('Topic7',)","('Topic8',)","('Topic9',)","('Topic10',)","('Topic11',)","('Topic12',)","('Topic13',)","('Topic14',)","('dominant_topic',)",dominanttopic,Word 0,Word 1,Word 2,Word 3,Word 4,Word 5,Word 6,Word 7,Word 8,Word 9,id_y,words
218,1466120455643877385,CDCgov,146569971.0,1.0,USA,Breaking: The first confirmed case of #OmicronVariant has been detected in the United States. Everyone 5 years and older should get vaccinated against #COVID19. Boosters are recommended for everyone 18 years and older. Read CDC's full statement.  https://t.co/raCFpQ6I1h,en,Breaking: The first confirmed case of has been detected in the United States. Everyone years and older should get vaccinated against . Boosters are recommended for everyone years and older. Read CDC's full statement.,,2021-12-01T19:00:00Z,,['https://t.co/raCFpQ6I1h'],,"['OmicronVariant', 'COVID19']",,-0.380692537313433,0.9992,-1.0,It's all fake news. It's a viruse.I've had it .It sucked like all flu bugs.The vaccine is poison . And it doesn't even work.What a joke all the sheeple belive the media.Stop watching TV and Radio,Yay!!! Congratulations to California. I knew youd do it.,67,,Tweet218,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,https,covid19,omicronvariant,omicron,cdc,amp,older,years,variant,states,5,"https,covid19,omicronvariant,omicron,cdc,amp,older,years,variant,states"
219,1466452213912514562,CDCgov,146569971.0,1.0,USA,"Are you experiencing symptoms of #COVID19?  Have you been exposed to someone with COVID-19?  The COVID-19 Viral Testing Tool can help you decide when to get tested, what kind of test to take, and how to understand your results.  Get started: https://t.co/NvtS0ZLD13. https://t.co/0XOCTIa8OA",en,"Are you experiencing symptoms of ?Have you been exposed to someone with COVID-19?The COVID-19 Viral Testing Tool can help you decide when to get tested, what kind of test to take, and how to understand your results.Get started: .",,2021-12-02T17:00:00Z,['xp'],['https://t.co/NvtS0ZLD13'],,['COVID19'],,-0.741083333333333,0.5494,-1.0,LANCET: The vaccine doesnt work at all!!!,"Yes, the entire world has lost their ever loving mind..",6,,Tweet219,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.92,0.01,0.01,0.01,0.01,0.01,9,9,https,vaccinated,covid19,people,covid,pregnant,flu,protect,know,fully,9,"https,vaccinated,covid19,people,covid,pregnant,flu,protect,know,fully"
220,1466578933885935621,mansukhmandviya,432697203.0,1.0,India,मां भारती के वीर सपूत और महान क्रांतिकारी खुदीराम बोस की जयंती पर उन्हें विनम्र श्रद्धांजलि। उन्होंने छोटी सी आयु में देश की आजादी के लिए अपने प्राणों की आहुति दे दी थी। उनका त्याग और बलिदान आने वाली पीढ़ियों को हमेशा प्रेरित करता रहेगा। https://t.co/AwqZOfMAo6,hi,,,2021-12-03T01:00:00Z,,,,,,0.497475,0.9951,0.0,-,Jay javan....,4,,Tweet220,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.53,0.03,0.03,0.03,0.03,0.03,9,9,https,vaccinated,covid19,people,covid,pregnant,flu,protect,know,fully,9,"https,vaccinated,covid19,people,covid,pregnant,flu,protect,know,fully"
221,1466730330786869252,RahulGandhi,3171712086.0,1.0,India,"मोदी जी के पास सिर्फ़ अपने उद्योगपति मित्रों के नंबर हैं। हमारे पास शहीद किसानों के नाम व नंबर हैं।  अगर सच में माफ़ी माँगनी है तो इन परिवारों को फ़ोन करो, उनका दुख सुनो व मुआवज़ा दो।  पंजाब की कांग्रेस सरकार ने बिना गलती, इंसानियत के नाते ऐसा किया।   #Farmers #HumanityFirst https://t.co/NwPU26E794",hi,,,2021-12-03T11:00:00Z,,,", ,","['Farmers', 'HumanityFirst']",,0.0557785714285715,0.9858,-0.9839,Agr bjp glt kre to uska haal tre jesa ho jaye agr sahi kr rhi h to agle PM ji ban jaye fir pta nhi kya hoga pappu ka,Sir g aap mere ko ek baat btao ye kisan Shahid kaise hue ye border pr jung kr rhe the. In sabke maut ka jimmedar tikait sahab hai jo Corona jaise mahamari ke samay bhi bheed lagae hue the aur inke maut ke jimmedar app jaise gaddar neta hai jo vote ke laalach me kuch bhe kr le.,14,,Tweet221,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.69,0.02,0.02,12,12,https,puedes,farmers,vaccine,000,illness,today,covid19,obtenerlo,sido,12,"https,puedes,farmers,vaccine,000,illness,today,covid19,obtenerlo,sido"
222,1466803243405561863,HLGatell,1.154180084078502e+18,1.0,Mexico,"Desde el 26 de noviembre establecimos un protocolo de vigilancia virológica que identifica tempranamente casos de #COVID19 en personas que llegan de cualquier país. Cerrar fronteras y bloquear personas o bienes, no son medidas útiles para contener las variantes. 2/3",es,,,2021-12-03T16:00:00Z,,,,['COVID19'],"Desde el de noviembre establecimos un protocolo de vigilancia virolgica que identifica tempranamente casos de en personas que llegan de cualquier pas. Cerrar fronteras y bloquear personas o bienes, no son medidas tiles para contener las variantes. /3",-0.455266666666667,0.9994,-0.9999,"Podria compartir el ""protocolo"" que segun estan siguiendo?, viaje hace unos das y ni siquiera checan temperatura...","Cerrar aeropuertos es ganar tiempo, es estrategia!!",36,,Tweet222,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,personas,que,las,dosis,vacunaci,para,better,stronger,covid19,single,3,"personas,que,las,dosis,vacunaci,para,better,stronger,covid19,single"
223,1466852720825012225,DrTedros,189868631.0,1.0,USA,"The #malaria situation is worsening, #COVID19 has disrupted services &amp; we must do more to protect children from this deadly disease. Thanks @gavi for deciding to invest in the first malaria vaccination programme. Let’s deliver this life-saving vaccine to children at risk! https://t.co/EOpiYIiJUz",en,"The situation is worsening, has disrupted services &amp; we must do more to protect children from this deadly disease. Thanks for deciding to invest in the first malaria vaccination programme. Lets deliver this life-saving vaccine to children at risk!",['gavi'],2021-12-03T20:00:00Z,,['https://t.co/EOpiYIiJUz'],,"['malaria', 'COVID19']",,0.028825,0.9986,-0.9998,is worse than malaria.,Wonderful!!!,12,,Tweet223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.69,14,14,https,vaccine,amp,booster,covid19,months,initial,ages,shot,doses,14,"https,vaccine,amp,booster,covid19,months,initial,ages,shot,doses"
224,1466882452325117958,CDCgov,146569971.0,1.0,USA,People who are or were recently pregnant are more likely to become very sick and die from #COVID19 compared with people who are not pregnant. CDC COVID Data Tracker’s Pregnancy Data page connects you to data about COVID-19 and pregnancy in the U.S. More: https://t.co/RDiJFLoXW3. https://t.co/6Ka8bMLSEA,en,People who are or were recently pregnant are more likely to become very sick and die from compared with people who are not pregnant. CDC COVID Data Trackers Pregnancy Data page connects you to data about COVID-19 and pregnancy in the U.S. More: .,,2021-12-03T22:00:00Z,,['https://t.co/RDiJFLoXW3'],,['COVID19'],,-0.885366666666667,-0.6664,-0.9998,Puke! Dont fall for them women!!!!,Woke cringe. They are women and they are female.,3,,Tweet224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,9,9,https,vaccinated,covid19,people,covid,pregnant,flu,protect,know,fully,9,"https,vaccinated,covid19,people,covid,pregnant,flu,protect,know,fully"
225,1467161859170222083,CDCgov,146569971.0,1.0,USA,"People who are pregnant or were recently pregnant are at increased risk for severe outcomes from #COVID19, but vaccination among pregnant people is low. People who are pregnant, breastfeeding, or who might become pregnant should get vaccinated. More: https://t.co/F4bAyObDp1. https://t.co/a7PZV8QcvQ",en,"People who are pregnant or were recently pregnant are at increased risk for severe outcomes from , but vaccination among pregnant people is low. People who are pregnant, breastfeeding, or who might become pregnant should get vaccinated. More: .",,2021-12-04T16:00:00Z,,['https://t.co/F4bAyObDp1'],,['COVID19'],,-0.428526086956522,0.9995,-1.0,The new variant is extremely infectious. Use BostApp instead to safely communicate at physical distance. Download for free at Apple &amp; Google,My niece is an unvaccinated nurse in Texas. She didn't get the COVID-19 shot and lost her first baby. She second one was born healthy. It amazes me that they work unvaccinated medical staff on the COVID-19 floor.,46,,Tweet225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,9,9,https,vaccinated,covid19,people,covid,pregnant,flu,protect,know,fully,9,"https,vaccinated,covid19,people,covid,pregnant,flu,protect,know,fully"
226,1467161859170222083,CDCgov,146569971.0,1.0,USA,"People who are pregnant or were recently pregnant are at increased risk for severe outcomes from #COVID19, but vaccination among pregnant people is low. People who are pregnant, breastfeeding, or who might become pregnant should get vaccinated. More: https://t.co/F4bAyObDp1. https://t.co/a7PZV8QcvQ",en,"People who are pregnant or were recently pregnant are at increased risk for severe outcomes from , but vaccination among pregnant people is low. People who are pregnant, breastfeeding, or who might become pregnant should get vaccinated. More: .",,2021-12-04T16:00:00Z,,['https://t.co/F4bAyObDp1'],,['COVID19'],,-0.428526086956522,0.9995,-1.0,Women. Women who are pregnant. What a disgrace,My niece is an unvaccinated nurse in Texas. She didn't get the COVID-19 shot and lost her first baby. She second one was born healthy. It amazes me that they work unvaccinated medical staff on the COVID-19 floor.,46,,Tweet226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,9,9,https,vaccinated,covid19,people,covid,pregnant,flu,protect,know,fully,9,"https,vaccinated,covid19,people,covid,pregnant,flu,protect,know,fully"
227,1467219681098543115,DrTedros,189868631.0,1.0,USA,"“Eritrean forces in northern Ethiopia (#Tigray) have blocked access to humanitarian assistance.  They have also committed serious and widespread human rights abuses, including rape and the killing of children..” #Tigray #Ethiopia https://t.co/BWEpBYIpq0",en,"Eritrean forces in northern Ethiopia () have blocked access to humanitarian assistance. They have also committed serious and widespread human rights abuses, including rape and the killing of children..",,2021-12-04T20:00:00Z,,['https://t.co/BWEpBYIpq0'],,"['Tigray', 'Tigray', 'Ethiopia']",,-0.425413502109705,0.9997,-1.0,What about Afar and Amhara region mother's?????????? Shame on u!,this is definitely the character of TPLF,474,,Tweet227,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,ethiopia,tigray,https,children,including,northern,abuses,widespread,human,committed,0,"ethiopia,tigray,https,children,including,northern,abuses,widespread,human,committed"
228,1467221421860524043,CDCgov,146569971.0,1.0,USA,"If you have a weakened immune system and received an additional primary #COVID19 vaccine dose, you should still get a booster dose 6 months after your additional dose.  More: https://t.co/Iq5JmSoATe. https://t.co/7mOgEx4mqu",en,"If you have a weakened immune system and received an additional primary vaccine dose, you should still get a booster dose months after your additional dose.More: .",,2021-12-04T20:00:00Z,,['https://t.co/Iq5JmSoATe'],,['COVID19'],,-0.662155555555556,0.9997,-1.0,This vaccine doesnt do anything. Its a complete failure and was never needed. The CDC reports a % recovery rate. The only reason we need a booster that boosts the booster after the first shots is because Pfizer raked in an additional $18B in the first quarter of .,+135 Omicron cases in one day!,9,,Tweet228,0.01,0.09,0.39,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.45,14,14,https,vaccine,amp,booster,covid19,months,initial,ages,shot,doses,14,"https,vaccine,amp,booster,covid19,months,initial,ages,shot,doses"
229,1467707733189316611,RahulGandhi,3171712086.0,1.0,India,"आज बाबा साहेब का महापरिनिर्वाण दिवस है। जब देश में बढ़ता हुआ सामाजिक अन्याय, हिंसा और भेदभाव देखता हूँ तो सोचता हूँ कि अभी बहुत काम बाक़ी है- बाबा साहेब का सपना अब भी दूर है। लेकिन हम वहाँ तक ज़रूर पहुँचेंगे।  उन्हें मेरी विनम्र श्रद्धांजलि।   #BabaSahebAmbedkar https://t.co/HuowsHJb0C",hi,,,2021-12-06T04:00:00Z,,,", -",['BabaSahebAmbedkar'],,0.376683333333333,0.9855,0.0,-,Sir Ji,6,,Tweet229,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.53,0.03,0.03,0.03,0.03,0.03,9,9,https,vaccinated,covid19,people,covid,pregnant,flu,protect,know,fully,9,"https,vaccinated,covid19,people,covid,pregnant,flu,protect,know,fully"
230,1467841253723099138,RicardoAnayaC,151968088.0,1.0,Mexico,"Con el gobierno de López Obrador todo está subiendo de precio: - Tanque de gas: de $550 a casi $800 - Tortilla: de $15 a $20 - Jitomate: de $21 a $44 - Chile: de $30 a $70 Esto se está saliendo de control y es muy preocupante. Andrés Manuel, ya deja de hablar y ponte a trabajar. https://t.co/2jDO8pO67J",es,,,2021-12-06T13:00:00Z,,,,,"Con el gobierno de Lpez Obrador todo est subiendo de precio:- Tanque de gas: de $550 a casi $800- Tortilla: de $15 a $20- Jitomate: de $21 a $44- Chile: de $30 a $70Esto se est saliendo de control y es muy preocupante.Andrs Manuel, ya deja de hablar y ponte a trabajar.",-0.427937827715356,0.9995,-1.0,Es un miserable infeliz este viejito estpido.,Los nmeros no fallan ni mienten,267,,Tweet230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,10,10,https,est,todo,los,control,pez,obrador,casi,jitomate,manuel,10,"https,est,todo,los,control,pez,obrador,casi,jitomate,manuel"
231,1467841253723099138,RicardoAnayaC,151968088.0,1.0,Mexico,"Con el gobierno de López Obrador todo está subiendo de precio: - Tanque de gas: de $550 a casi $800 - Tortilla: de $15 a $20 - Jitomate: de $21 a $44 - Chile: de $30 a $70 Esto se está saliendo de control y es muy preocupante. Andrés Manuel, ya deja de hablar y ponte a trabajar. https://t.co/2jDO8pO67J",es,,,2021-12-06T13:00:00Z,,,,,"Con el gobierno de Lpez Obrador todo est subiendo de precio:- Tanque de gas: de $550 a casi $800- Tortilla: de $15 a $20- Jitomate: de $21 a $44- Chile: de $30 a $70Esto se est saliendo de control y es muy preocupante.Andrs Manuel, ya deja de hablar y ponte a trabajar.",-0.427937827715356,0.9995,-1.0,"No te hagas menso, hay inflacin en todo el mundo",Los nmeros no fallan ni mienten,267,,Tweet231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,10,10,https,est,todo,los,control,pez,obrador,casi,jitomate,manuel,10,"https,est,todo,los,control,pez,obrador,casi,jitomate,manuel"
232,1467841253723099138,RicardoAnayaC,151968088.0,1.0,Mexico,"Con el gobierno de López Obrador todo está subiendo de precio: - Tanque de gas: de $550 a casi $800 - Tortilla: de $15 a $20 - Jitomate: de $21 a $44 - Chile: de $30 a $70 Esto se está saliendo de control y es muy preocupante. Andrés Manuel, ya deja de hablar y ponte a trabajar. https://t.co/2jDO8pO67J",es,,,2021-12-06T13:00:00Z,,,,,"Con el gobierno de Lpez Obrador todo est subiendo de precio:- Tanque de gas: de $550 a casi $800- Tortilla: de $15 a $20- Jitomate: de $21 a $44- Chile: de $30 a $70Esto se est saliendo de control y es muy preocupante.Andrs Manuel, ya deja de hablar y ponte a trabajar.",-0.427937827715356,0.9995,-1.0,Tan temprano y ya publicando pendejadas?...Aunque sea tmate un licuado antes.,Los nmeros no fallan ni mienten,267,,Tweet232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,10,10,https,est,todo,los,control,pez,obrador,casi,jitomate,manuel,10,"https,est,todo,los,control,pez,obrador,casi,jitomate,manuel"
233,1467908794608881664,mansukhmandviya,432697203.0,1.0,India,"प्रधानमंत्री @NarendraModi जी कल उत्तर प्रदेश को AIIMS गोरखपुर, गोरखपुर उर्वरक प्लांट व रीजनल मेडिकल रीसर्च सेंटर की सौग़ात देंगे।   AIIMS गोरखपुर से अब उत्तर प्रदेश व आस पास के क्षेत्रों को उत्तम स्वास्थ्य सुविधा मिलेगी एवं उर्वरक प्लांट से किसानों को लाभ होगा। https://t.co/4gQpUZI7oU",hi,,['narendramodi'],2021-12-06T17:00:00Z,,,"AIIMS , AIIMS",,,-0.000700000000000034,0.9932,-0.9946,"What about wasting almost yr delay in Neet pg? In this covid situation, how some people can enjoy the luxury of preventing thousands and thousands from joining pg ship","PM Modi: Pradhan Sevak of New India, Vasudhaiva Kutumbakam.Excellent Modi jee government administration leadership motivations dedication development and sacrifice jaihind",2,,Tweet233,0.01,0.01,0.01,0.01,0.01,0.01,0.81,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,6,6,https,desde,conferencia,prensa,matutina,nayarit,hora,tepic,insulin,centro,6,"https,desde,conferencia,prensa,matutina,nayarit,hora,tepic,insulin,centro"
