id,poi_name,poi_id,verified,country,tweet_text,tweet_lang,text_en,hashtags,tweet_urls,tweet_date,tweet_emoticons,mentions,text_hi,text_es
1436367668911788060,JoeBiden,939091,True,USA,"Our plan takes on the elected officials in states that are undermining the life-saving actions we need to take to defeat COVID-19. 

If these governors won’t help us beat the pandemic, we will get them out of the way. https://t.co/8XcibeNeV4",en,"Our plan takes on the elected officials in states that are undermining the life-saving actions we need to take to defeat COVID-19. If these governors wont help us beat the pandemic, we will get them out of the way.",,,2021-09-10T17:00:00Z,,,,
1436341714264985601,JoeBiden,939091,True,USA,"My first responsibility is to protect the American people and make sure we have vaccines for every American, including enough boosters. As soon as they're authorized, those eligible will be able to get a free booster right away in tens of thousands of sites across the country.",en,"My first responsibility is to protect the American people and make sure we have vaccines for every American, including enough boosters. As soon as they're authorized, those eligible will be able to get a free booster right away in tens of thousands of sites across the country.",,,2021-09-10T15:00:00Z,,,,
1436155670978568196,JoeBiden,939091,True,USA,The Department of Labor is developing an emergency rule to require that all employers with 100 or more employees ensure their workforces are fully vaccinated or show a negative test at least once a week. https://t.co/Yn2kDf63FU,en,The Department of Labor is developing an emergency rule to require that all employers with or more employees ensure their workforces are fully vaccinated or show a negative test at least once a week.,,,2021-09-10T03:00:00Z,,,,
1436093465499144193,JoeBiden,939091,True,USA,"RT @POTUS: Right now, local school officials are trying to keep children safe in a pandemic while their governor picks a fight with them an…",en,": Right now, local school officials are trying to keep children safe in a pandemic while their governor picks a fight with them an",,,2021-09-09T22:00:00Z,,['POTUS'],,
1435999951230840842,JoeBiden,939091,True,USA,"The Bipartisan Infrastructure Deal and the Build Back Better Agenda will:
✅Create millions of good-paying jobs rebuilding roads and bridges
✅Lower taxes for working families
✅Lower costs for working families, including child care, elder care, community college, pre-K, and more",en,"The Bipartisan Infrastructure Deal and the Build Back Better Agenda will:Create millions of good-paying jobs rebuilding roads and bridgesLower taxes for working familiesLower costs for working families, including child care, elder care, community college, pre-K, and more",,,2021-09-09T16:00:00Z,['✅'],,,
1435739980706500609,JoeBiden,939091,True,USA,"The pandemic of the unvaccinated is a tragedy that is preventable. People are dying and will die from COVID-19 who don't have to. 

If you haven't gotten vaccinated, do it now. It could save your life and the lives of those you love.",en,"The pandemic of the unvaccinated is a tragedy that is preventable. People are dying and will die from COVID-19 who don't have to. If you haven't gotten vaccinated, do it now. It could save your life and the lives of those you love.",,,2021-09-08T23:00:00Z,,,,
1435605847225339911,JoeBiden,939091,True,USA,"Folks, the evidence is clear, climate change poses an existential threat to our lives and our economy. But we can stop it from getting worse. 

Our Build Back Better plan will make investments to fight the climate crisis, cut emissions, and make our infrastructure more resilient.",en,"Folks, the evidence is clear, climate change poses an existential threat to our lives and our economy. But we can stop it from getting worse. Our Build Back Better plan will make investments to fight the climate crisis, cut emissions, and make our infrastructure more resilient.",,,2021-09-08T14:00:00Z,,,,
1435600403488518150,JoeBiden,939091,True,USA,"RT @POTUS: Yesterday, I toured communities impacted by Ida in New Jersey and New York. As I told folks on the ground, we’re committed to su…",en,": Yesterday, I toured communities impacted by Ida in New Jersey and New York. As I told folks on the ground, were committed to su",,,2021-09-08T14:00:00Z,,['POTUS'],,
1434894331845005318,JoeBiden,939091,True,USA,"The middle class built America, and unions built the middle class.  

This Labor Day, we honor all the workers, and their enduring movement, that keep our economy moving and are the heart, soul, and spine of this nation. https://t.co/mzLEKfW7j8",en,"The middle class built America, and unions built the middle class. This Labor Day, we honor all the workers, and their enduring movement, that keep our economy moving and are the heart, soul, and spine of this nation.",,,2021-09-06T15:00:00Z,,,,
1434188759747211267,JoeBiden,939091,True,USA,"RT @POTUS: I know some folks are hesitant to get vaccinated, but the vaccine is safe, effective, and the best way to protect yourself and t…",en,": I know some folks are hesitant to get vaccinated, but the vaccine is safe, effective, and the best way to protect yourself and t",,,2021-09-04T16:00:00Z,,['POTUS'],,
1433891056953790482,JoeBiden,939091,True,USA,We are now the only developed country in the world whose economy is bigger than it was before the pandemic. Our economic plan is working. https://t.co/Xj715N5rx7,en,We are now the only developed country in the world whose economy is bigger than it was before the pandemic. Our economic plan is working.,,,2021-09-03T21:00:00Z,,,,
1433562887298199555,JoeBiden,939091,True,USA,"The Supreme Court's overnight ruling is an unprecedented assault on constitutional rights and requires an immediate response.

We will launch a whole-of-government effort to respond, looking at what steps we can take to ensure that Texans have access to safe and legal abortions.",en,"The Supreme Court's overnight ruling is an unprecedented assault on constitutional rights and requires an immediate response.We will launch a whole-of-government effort to respond, looking at what steps we can take to ensure that Texans have access to safe and legal abortions.",,,2021-09-02T23:00:00Z,,,,
1433546883205578756,JoeBiden,939091,True,USA,"To everyone who is still in harm's way and for all those struggling to deal with the aftermath of the storms and fires, keep the faith. We’re going to stand with you for as long as it takes to recover and rebuild.",en,"To everyone who is still in harm's way and for all those struggling to deal with the aftermath of the storms and fires, keep the faith. Were going to stand with you for as long as it takes to recover and rebuild.",,,2021-09-02T22:00:00Z,,,,
1433515992492253187,JoeBiden,939091,True,USA,RT @POTUS: I want to express my heartfelt thanks to all the first responders and everyone working through the night to save lives and get t…,en,: I want to express my heartfelt thanks to all the first responders and everyone working through the night to save lives and get t,,,2021-09-02T20:00:00Z,['xp'],['POTUS'],,
1433183957424689157,JoeBiden,939091,True,USA,"Texas law SB8 will significantly impair people’s access to the health care they need—particularly for communities of color and individuals with low incomes.

We are deeply committed to the constitutional right established in Roe v. Wade and will protect and defend that right.",en,Texas law SB8 will significantly impair peoples access to the health care they needparticularly for communities of color and individuals with low incomes.We are deeply committed to the constitutional right established in Roe v. Wade and will protect and defend that right.,,,2021-09-01T22:00:00Z,,,,
1433063313362104325,JoeBiden,939091,True,USA,I was not going to extend this forever war. https://t.co/QoDLRA4Hqr,en,I was not going to extend this forever war.,,,2021-09-01T14:00:00Z,,,,
1432884413235347462,JoeBiden,939091,True,USA,This decision about Afghanistan is not just about Afghanistan. It's about ending an era of major military operations to remake other countries.,en,This decision about Afghanistan is not just about Afghanistan. It's about ending an era of major military operations to remake other countries.,,,2021-09-01T02:00:00Z,,,,
1432876149437255683,JoeBiden,939091,True,USA,"There is nothing low-grade, low-risk, or low-cost about any war. It was time to end the war in Afghanistan. https://t.co/jAGbWnBzol",en,"There is nothing low-grade, low-risk, or low-cost about any war. It was time to end the war in Afghanistan.",,,2021-09-01T01:00:00Z,,,,
